facility_code,facility_name,date,date_year,date_quarter,date_month,category,vol_treated,pct_treated_in_time,pct_variation_treated_prior_year,vol_wait,vol_long_wait,pct_waiting_in_time_total,date_last_update,vol_long_wait_RFS,vol_long_wait_NRFS,pct_waiting_in_time_RFS
4,Prince Charles,1/7/2017,2017,3,7,1,98,100,-51.5,49,0,100,5/8/2017,0,0,100
4,Prince Charles,1/7/2017,2017,3,7,2,146,100,5,283,0,100,5/8/2017,0,0,100
4,Prince Charles,1/7/2017,2017,3,7,3,183,100,8.9,969,0,100,5/8/2017,0,0,100
4,Prince Charles,1/7/2017,2017,3,7,ALL,427,100,-16.1,1301,0,100,5/8/2017,0,0,100
11,Princess Alexandra,1/7/2017,2017,3,7,1,487,100,-6.2,306,0,100,5/8/2017,0,0,100
11,Princess Alexandra,1/7/2017,2017,3,7,2,467,91.4,-25,1106,34,96.9,5/8/2017,26,8,97.2
11,Princess Alexandra,1/7/2017,2017,3,7,3,145,93.1,-3.3,1299,18,98.6,5/8/2017,12,6,99
11,Princess Alexandra,1/7/2017,2017,3,7,ALL,1099,95.5,-14.9,2711,52,98.1,5/8/2017,38,14,98.4
15,Ipswich,1/7/2017,2017,3,7,1,187,100,-21.4,69,0,100,5/8/2017,0,0,100
15,Ipswich,1/7/2017,2017,3,7,2,175,100,13.6,560,0,100,5/8/2017,0,0,100
15,Ipswich,1/7/2017,2017,3,7,3,182,100,-12.1,1704,0,100,5/8/2017,0,0,100
15,Ipswich,1/7/2017,2017,3,7,ALL,544,100,-9.2,2333,0,100,5/8/2017,0,0,100
16,Redcliffe,1/7/2017,2017,3,7,1,142,81,-22.8,114,2,98.2,5/8/2017,2,0,97.8
16,Redcliffe,1/7/2017,2017,3,7,2,190,93.2,6.1,429,8,98.1,5/8/2017,7,1,98.1
16,Redcliffe,1/7/2017,2017,3,7,3,81,93.8,-5.8,851,2,99.8,5/8/2017,2,0,99.7
16,Redcliffe,1/7/2017,2017,3,7,ALL,413,89.1,-8,1394,12,99.1,5/8/2017,11,1,99.1
22,Queen Elizabeth II,1/7/2017,2017,3,7,1,132,97,-2.9,122,3,97.5,5/8/2017,3,0,96.6
22,Queen Elizabeth II,1/7/2017,2017,3,7,2,196,97.4,-1.5,517,2,99.6,5/8/2017,2,0,99.5
22,Queen Elizabeth II,1/7/2017,2017,3,7,3,127,99.2,-4.5,1577,0,100,5/8/2017,0,0,100
22,Queen Elizabeth II,1/7/2017,2017,3,7,ALL,455,97.8,-2.8,2216,5,99.8,5/8/2017,5,0,99.7
28,Redland,1/7/2017,2017,3,7,1,49,100,-5.8,19,0,100,5/8/2017,0,0,100
28,Redland,1/7/2017,2017,3,7,2,94,100,25.3,154,0,100,5/8/2017,0,0,100
28,Redland,1/7/2017,2017,3,7,3,77,100,45.3,161,0,100,5/8/2017,0,0,100
28,Redland,1/7/2017,2017,3,7,ALL,220,100,22.2,334,0,100,5/8/2017,0,0,100
29,Logan,1/7/2017,2017,3,7,1,61,100,-35.8,33,0,100,5/8/2017,0,0,100
29,Logan,1/7/2017,2017,3,7,2,161,99.4,-8,378,0,100,5/8/2017,0,0,100
29,Logan,1/7/2017,2017,3,7,3,153,99.3,23.4,2000,1,100,5/8/2017,1,0,99.9
29,Logan,1/7/2017,2017,3,7,ALL,375,99.5,-4.8,2411,1,100,5/8/2017,1,0,100
30,Caboolture,1/7/2017,2017,3,7,1,60,100,9.1,50,0,100,5/8/2017,0,0,100
30,Caboolture,1/7/2017,2017,3,7,2,75,100,-7.4,165,0,100,5/8/2017,0,0,100
30,Caboolture,1/7/2017,2017,3,7,3,53,100,32.5,458,0,100,5/8/2017,0,0,100
30,Caboolture,1/7/2017,2017,3,7,ALL,188,100,6.8,673,0,100,5/8/2017,0,0,100
32,Sunshine Coast University,1/7/2017,2017,3,7,1,116,97.4,0,112,3,97.3,5/8/2017,3,0,96.5
32,Sunshine Coast University,1/7/2017,2017,3,7,2,125,82.4,0,413,11,97.3,5/8/2017,10,1,97.1
32,Sunshine Coast University,1/7/2017,2017,3,7,3,76,94.7,0,822,3,99.6,5/8/2017,2,1,99.7
32,Sunshine Coast University,1/7/2017,2017,3,7,ALL,317,90.9,0,1347,17,98.7,5/8/2017,15,2,98.7
41,Beaudesert,1/7/2017,2017,3,7,1,0,0,0,0,0,0,5/8/2017,0,0,0
41,Beaudesert,1/7/2017,2017,3,7,2,3,100,-50,4,0,100,5/8/2017,0,0,100
41,Beaudesert,1/7/2017,2017,3,7,3,8,100,100,27,0,100,5/8/2017,0,0,100
41,Beaudesert,1/7/2017,2017,3,7,ALL,11,100,10,31,0,100,5/8/2017,0,0,100
43,Caloundra,1/7/2017,2017,3,7,1,3,100,-40,0,0,0,5/8/2017,0,0,0
43,Caloundra,1/7/2017,2017,3,7,2,68,100,13.3,76,0,100,5/8/2017,0,0,100
43,Caloundra,1/7/2017,2017,3,7,3,4,100,-78.9,293,0,100,5/8/2017,0,0,100
43,Caloundra,1/7/2017,2017,3,7,ALL,75,100,-10.7,369,0,100,5/8/2017,0,0,100
49,Nambour,1/7/2017,2017,3,7,1,13,100,-92.4,8,0,100,5/8/2017,0,0,100
49,Nambour,1/7/2017,2017,3,7,2,59,93.2,-72,96,0,100,5/8/2017,0,0,100
49,Nambour,1/7/2017,2017,3,7,3,7,100,-94,56,0,100,5/8/2017,0,0,100
49,Nambour,1/7/2017,2017,3,7,ALL,79,94.9,-84.2,160,0,100,5/8/2017,0,0,100
62,Bundaberg,1/7/2017,2017,3,7,1,93,100,24,81,0,100,5/8/2017,0,0,100
62,Bundaberg,1/7/2017,2017,3,7,2,55,100,-20.3,107,0,100,5/8/2017,0,0,100
62,Bundaberg,1/7/2017,2017,3,7,3,63,100,5,346,0,100,5/8/2017,0,0,100
62,Bundaberg,1/7/2017,2017,3,7,ALL,211,100,3.4,534,0,100,5/8/2017,0,0,100
68,Gympie,1/7/2017,2017,3,7,1,10,80,-28.6,11,0,100,5/8/2017,0,0,100
68,Gympie,1/7/2017,2017,3,7,2,25,72,-7.4,74,1,98.6,5/8/2017,1,0,98.3
68,Gympie,1/7/2017,2017,3,7,3,7,100,-46.2,65,0,100,5/8/2017,0,0,100
68,Gympie,1/7/2017,2017,3,7,ALL,42,78.6,-22.2,150,1,99.3,5/8/2017,1,0,99.2
69,Hervey Bay,1/7/2017,2017,3,7,1,37,100,-35.1,47,0,100,5/8/2017,0,0,100
69,Hervey Bay,1/7/2017,2017,3,7,2,53,100,23.3,220,0,100,5/8/2017,0,0,100
69,Hervey Bay,1/7/2017,2017,3,7,3,40,100,66.7,257,0,100,5/8/2017,0,0,100
69,Hervey Bay,1/7/2017,2017,3,7,ALL,130,100,4.8,524,0,100,5/8/2017,0,0,100
70,Kingaroy,1/7/2017,2017,3,7,1,4,100,-20,2,0,100,5/8/2017,0,0,100
70,Kingaroy,1/7/2017,2017,3,7,2,15,100,200,21,0,100,5/8/2017,0,0,100
70,Kingaroy,1/7/2017,2017,3,7,3,4,100,-20,58,0,100,5/8/2017,0,0,100
70,Kingaroy,1/7/2017,2017,3,7,ALL,23,100,53.3,81,0,100,5/8/2017,0,0,100
71,Maryborough,1/7/2017,2017,3,7,1,26,100,44.4,15,0,100,5/8/2017,0,0,100
71,Maryborough,1/7/2017,2017,3,7,2,30,100,50,51,0,100,5/8/2017,0,0,100
71,Maryborough,1/7/2017,2017,3,7,3,15,100,66.7,80,0,100,5/8/2017,0,0,100
71,Maryborough,1/7/2017,2017,3,7,ALL,71,100,51.1,146,0,100,5/8/2017,0,0,100
91,Chinchilla,1/7/2017,2017,3,7,1,0,0,0,0,0,0,5/8/2017,0,0,0
91,Chinchilla,1/7/2017,2017,3,7,2,0,0,0,4,0,100,5/8/2017,0,0,100
91,Chinchilla,1/7/2017,2017,3,7,3,0,0,0,2,0,100,5/8/2017,0,0,100
91,Chinchilla,1/7/2017,2017,3,7,ALL,0,0,0,6,0,100,5/8/2017,0,0,100
92,Dalby,1/7/2017,2017,3,7,1,2,100,100,1,0,100,5/8/2017,0,0,100
92,Dalby,1/7/2017,2017,3,7,2,7,100,-12.5,12,0,100,5/8/2017,0,0,100
92,Dalby,1/7/2017,2017,3,7,3,0,0,-100,9,0,100,5/8/2017,0,0,100
92,Dalby,1/7/2017,2017,3,7,ALL,9,100,-35.7,22,0,100,5/8/2017,0,0,100
93,Goondiwindi,1/7/2017,2017,3,7,1,1,100,0,1,0,100,5/8/2017,0,0,100
93,Goondiwindi,1/7/2017,2017,3,7,2,3,100,200,9,0,100,5/8/2017,0,0,100
93,Goondiwindi,1/7/2017,2017,3,7,3,1,100,0,12,0,100,5/8/2017,0,0,100
93,Goondiwindi,1/7/2017,2017,3,7,ALL,5,100,150,22,0,100,5/8/2017,0,0,100
100,Stanthorpe,1/7/2017,2017,3,7,1,9,100,28.6,4,0,100,5/8/2017,0,0,100
100,Stanthorpe,1/7/2017,2017,3,7,2,6,100,0,15,0,100,5/8/2017,0,0,100
100,Stanthorpe,1/7/2017,2017,3,7,3,0,0,0,11,0,100,5/8/2017,0,0,100
100,Stanthorpe,1/7/2017,2017,3,7,ALL,15,100,15.4,30,0,100,5/8/2017,0,0,100
104,Toowoomba,1/7/2017,2017,3,7,1,114,100,26.7,65,0,100,5/8/2017,0,0,100
104,Toowoomba,1/7/2017,2017,3,7,2,154,99.4,-32.5,364,0,100,5/8/2017,0,0,100
104,Toowoomba,1/7/2017,2017,3,7,3,96,100,-37.3,1855,0,100,5/8/2017,0,0,100
104,Toowoomba,1/7/2017,2017,3,7,ALL,364,99.7,-22.7,2284,0,100,5/8/2017,0,0,100
105,Warwick,1/7/2017,2017,3,7,1,4,100,0,0,0,0,5/8/2017,0,0,0
105,Warwick,1/7/2017,2017,3,7,2,10,100,66.7,12,0,100,5/8/2017,0,0,100
105,Warwick,1/7/2017,2017,3,7,3,5,100,66.7,6,0,100,5/8/2017,0,0,100
105,Warwick,1/7/2017,2017,3,7,ALL,19,100,111.1,18,0,100,5/8/2017,0,0,100
112,Charleville,1/7/2017,2017,3,7,1,0,0,-100,3,0,100,5/8/2017,0,0,100
112,Charleville,1/7/2017,2017,3,7,2,3,100,-40,11,0,100,5/8/2017,0,0,100
112,Charleville,1/7/2017,2017,3,7,3,0,0,0,21,0,100,5/8/2017,0,0,100
112,Charleville,1/7/2017,2017,3,7,ALL,3,100,-57.1,35,0,100,5/8/2017,0,0,100
119,Roma,1/7/2017,2017,3,7,1,13,100,8.3,8,0,100,5/8/2017,0,0,100
119,Roma,1/7/2017,2017,3,7,2,13,92.3,30,29,0,100,5/8/2017,0,0,100
119,Roma,1/7/2017,2017,3,7,3,66,100,560,225,0,100,5/8/2017,0,0,100
119,Roma,1/7/2017,2017,3,7,ALL,92,98.9,187.5,262,0,100,5/8/2017,0,0,100
120,St George,1/7/2017,2017,3,7,1,0,0,-100,2,0,100,5/8/2017,0,0,100
120,St George,1/7/2017,2017,3,7,2,7,100,250,5,0,100,5/8/2017,0,0,100
120,St George,1/7/2017,2017,3,7,3,1,100,0,3,0,100,5/8/2017,0,0,100
120,St George,1/7/2017,2017,3,7,ALL,8,100,60,10,0,100,5/8/2017,0,0,100
133,Biloela,1/7/2017,2017,3,7,1,1,0,0,1,0,100,5/8/2017,0,0,100
133,Biloela,1/7/2017,2017,3,7,2,2,100,-33.3,8,0,100,5/8/2017,0,0,100
133,Biloela,1/7/2017,2017,3,7,3,2,100,100,11,0,100,5/8/2017,0,0,100
133,Biloela,1/7/2017,2017,3,7,ALL,5,80,25,20,0,100,5/8/2017,0,0,100
135,Emerald,1/7/2017,2017,3,7,1,6,100,50,6,0,100,5/8/2017,0,0,100
135,Emerald,1/7/2017,2017,3,7,2,15,100,150,24,0,100,5/8/2017,0,0,100
135,Emerald,1/7/2017,2017,3,7,3,1,100,0,12,0,100,5/8/2017,0,0,100
135,Emerald,1/7/2017,2017,3,7,ALL,22,100,100,42,0,100,5/8/2017,0,0,100
136,Gladstone,1/7/2017,2017,3,7,1,36,97.2,-12.2,20,0,100,5/8/2017,0,0,100
136,Gladstone,1/7/2017,2017,3,7,2,31,90.3,47.6,88,0,100,5/8/2017,0,0,100
136,Gladstone,1/7/2017,2017,3,7,3,15,100,66.7,165,1,99.4,5/8/2017,0,1,100
136,Gladstone,1/7/2017,2017,3,7,ALL,82,95.1,15.5,273,1,99.6,5/8/2017,0,1,100
141,Rockhampton,1/7/2017,2017,3,7,1,102,100,-2.9,70,0,100,5/8/2017,0,0,100
141,Rockhampton,1/7/2017,2017,3,7,2,140,100,47.4,253,0,100,5/8/2017,0,0,100
141,Rockhampton,1/7/2017,2017,3,7,3,118,100,-16.9,1356,0,100,5/8/2017,0,0,100
141,Rockhampton,1/7/2017,2017,3,7,ALL,360,100,5.3,1679,0,100,5/8/2017,0,0,100
156,Longreach,1/7/2017,2017,3,7,1,0,0,-100,0,0,0,5/8/2017,0,0,0
156,Longreach,1/7/2017,2017,3,7,2,0,0,-100,3,0,100,5/8/2017,0,0,100
156,Longreach,1/7/2017,2017,3,7,3,0,0,-100,38,0,100,5/8/2017,0,0,100
156,Longreach,1/7/2017,2017,3,7,ALL,0,0,-100,41,0,100,5/8/2017,0,0,100
172,Mackay,1/7/2017,2017,3,7,1,72,100,-32.7,94,0,100,5/8/2017,0,0,100
172,Mackay,1/7/2017,2017,3,7,2,80,100,5.3,388,0,100,5/8/2017,0,0,100
172,Mackay,1/7/2017,2017,3,7,3,31,100,-11.4,496,0,100,5/8/2017,0,0,100
172,Mackay,1/7/2017,2017,3,7,ALL,183,100,-16.1,978,0,100,5/8/2017,0,0,100
174,Proserpine,1/7/2017,2017,3,7,1,7,100,133.3,2,0,100,5/8/2017,0,0,100
174,Proserpine,1/7/2017,2017,3,7,2,22,100,100,66,0,100,5/8/2017,0,0,100
174,Proserpine,1/7/2017,2017,3,7,3,1,100,-85.7,26,0,100,5/8/2017,0,0,100
174,Proserpine,1/7/2017,2017,3,7,ALL,30,100,42.9,94,0,100,5/8/2017,0,0,100
191,Ayr,1/7/2017,2017,3,7,1,0,0,0,0,0,0,5/8/2017,0,0,0
191,Ayr,1/7/2017,2017,3,7,2,1,100,0,4,0,100,5/8/2017,0,0,100
191,Ayr,1/7/2017,2017,3,7,3,2,100,0,4,0,100,5/8/2017,0,0,100
191,Ayr,1/7/2017,2017,3,7,ALL,3,100,0,8,0,100,5/8/2017,0,0,100
193,Charters Towers,1/7/2017,2017,3,7,1,0,0,0,1,0,100,5/8/2017,0,0,100
193,Charters Towers,1/7/2017,2017,3,7,2,0,0,-100,5,0,100,5/8/2017,0,0,100
193,Charters Towers,1/7/2017,2017,3,7,3,0,0,0,1,0,100,5/8/2017,0,0,100
193,Charters Towers,1/7/2017,2017,3,7,ALL,0,0,-100,7,0,100,5/8/2017,0,0,100
196,Ingham,1/7/2017,2017,3,7,1,2,100,0,0,0,0,5/8/2017,0,0,0
196,Ingham,1/7/2017,2017,3,7,2,6,83.3,0,1,0,100,5/8/2017,0,0,0
196,Ingham,1/7/2017,2017,3,7,3,6,100,20,4,0,100,5/8/2017,0,0,100
196,Ingham,1/7/2017,2017,3,7,ALL,14,92.9,180,5,0,100,5/8/2017,0,0,100
200,Townsville,1/7/2017,2017,3,7,1,275,100,12.7,286,0,100,5/8/2017,0,0,100
200,Townsville,1/7/2017,2017,3,7,2,266,99.6,9.5,1236,0,100,5/8/2017,0,0,100
200,Townsville,1/7/2017,2017,3,7,3,127,100,-16.4,2802,0,100,5/8/2017,0,0,100
200,Townsville,1/7/2017,2017,3,7,ALL,668,99.9,4.5,4324,0,100,5/8/2017,0,0,100
201,Royal Brisbane & Women's,1/7/2017,2017,3,7,1,527,97.5,-11.1,518,1,99.8,5/8/2017,1,0,99.8
201,Royal Brisbane & Women's,1/7/2017,2017,3,7,2,458,95.9,-13.7,1259,13,99,5/8/2017,11,2,99
201,Royal Brisbane & Women's,1/7/2017,2017,3,7,3,189,95.8,34,2731,12,99.6,5/8/2017,11,1,99.6
201,Royal Brisbane & Women's,1/7/2017,2017,3,7,ALL,1174,96.6,-7.2,4508,26,99.4,5/8/2017,23,3,99.5
202,Queensland Children's,1/7/2017,2017,3,7,1,130,100,25,48,0,100,5/8/2017,0,0,100
202,Queensland Children's,1/7/2017,2017,3,7,2,312,100,8.7,615,0,100,5/8/2017,0,0,100
202,Queensland Children's,1/7/2017,2017,3,7,3,269,100,33.2,2096,0,100,5/8/2017,0,0,100
202,Queensland Children's,1/7/2017,2017,3,7,ALL,711,100,19.9,2759,0,100,5/8/2017,0,0,100
211,Atherton,1/7/2017,2017,3,7,1,7,100,75,1,0,100,5/8/2017,0,0,100
211,Atherton,1/7/2017,2017,3,7,2,13,100,18.2,8,0,100,5/8/2017,0,0,100
211,Atherton,1/7/2017,2017,3,7,3,8,100,166.7,21,0,100,5/8/2017,0,0,100
211,Atherton,1/7/2017,2017,3,7,ALL,28,100,55.6,30,0,100,5/8/2017,0,0,100
214,Cairns,1/7/2017,2017,3,7,1,211,97.2,-13.5,249,8,96.8,5/8/2017,8,0,93.5
214,Cairns,1/7/2017,2017,3,7,2,185,96.8,7.6,775,24,96.9,5/8/2017,22,2,95.7
214,Cairns,1/7/2017,2017,3,7,3,153,96.1,39.1,2059,8,99.6,5/8/2017,7,1,99.6
214,Cairns,1/7/2017,2017,3,7,ALL,549,96.7,4.4,3083,40,98.7,5/8/2017,37,3,98.5
216,Cooktown,1/7/2017,2017,3,7,1,0,0,0,0,0,0,5/8/2017,0,0,0
216,Cooktown,1/7/2017,2017,3,7,2,0,0,0,0,0,0,5/8/2017,0,0,0
216,Cooktown,1/7/2017,2017,3,7,3,0,0,0,1,0,100,5/8/2017,0,0,100
216,Cooktown,1/7/2017,2017,3,7,ALL,0,0,0,1,0,100,5/8/2017,0,0,100
222,Innisfail,1/7/2017,2017,3,7,1,5,100,0,6,0,100,5/8/2017,0,0,100
222,Innisfail,1/7/2017,2017,3,7,2,1,100,-83.3,4,0,100,5/8/2017,0,0,100
222,Innisfail,1/7/2017,2017,3,7,3,2,100,-33.3,18,0,100,5/8/2017,0,0,100
222,Innisfail,1/7/2017,2017,3,7,ALL,8,100,-42.9,28,0,100,5/8/2017,0,0,100
223,Mareeba,1/7/2017,2017,3,7,1,3,100,-40,2,0,100,5/8/2017,0,0,100
223,Mareeba,1/7/2017,2017,3,7,2,6,100,0,7,0,100,5/8/2017,0,0,100
223,Mareeba,1/7/2017,2017,3,7,3,1,100,-66.7,7,0,100,5/8/2017,0,0,100
223,Mareeba,1/7/2017,2017,3,7,ALL,10,100,25,16,0,100,5/8/2017,0,0,100
226,Thursday Island,1/7/2017,2017,3,7,1,3,100,200,0,0,0,5/8/2017,0,0,0
226,Thursday Island,1/7/2017,2017,3,7,2,8,100,14.3,5,0,100,5/8/2017,0,0,100
226,Thursday Island,1/7/2017,2017,3,7,3,10,100,66.7,7,0,100,5/8/2017,0,0,100
226,Thursday Island,1/7/2017,2017,3,7,ALL,21,100,50,12,0,100,5/8/2017,0,0,100
228,Weipa,1/7/2017,2017,3,7,1,0,0,0,0,0,0,5/8/2017,0,0,0
228,Weipa,1/7/2017,2017,3,7,2,0,0,0,0,0,0,5/8/2017,0,0,0
228,Weipa,1/7/2017,2017,3,7,3,0,0,0,2,0,100,5/8/2017,0,0,100
228,Weipa,1/7/2017,2017,3,7,ALL,0,0,0,2,0,100,5/8/2017,0,0,100
246,Mount Isa,1/7/2017,2017,3,7,1,24,100,-7.7,8,0,100,5/8/2017,0,0,100
246,Mount Isa,1/7/2017,2017,3,7,2,15,100,-21.1,20,0,100,5/8/2017,0,0,100
246,Mount Isa,1/7/2017,2017,3,7,3,37,100,184.6,50,0,100,5/8/2017,0,0,100
246,Mount Isa,1/7/2017,2017,3,7,ALL,76,100,31,78,0,100,5/8/2017,0,0,100
934,Robina,1/7/2017,2017,3,7,1,104,100,-5.5,50,0,100,5/8/2017,0,0,100
934,Robina,1/7/2017,2017,3,7,2,201,100,12.9,448,0,100,5/8/2017,0,0,100
934,Robina,1/7/2017,2017,3,7,3,82,100,-4.7,1023,0,100,5/8/2017,0,0,100
934,Robina,1/7/2017,2017,3,7,ALL,387,100,3.5,1521,0,100,5/8/2017,0,0,100
936,Gold Coast University,1/7/2017,2017,3,7,1,434,100,10.7,313,0,100,5/8/2017,0,0,100
936,Gold Coast University,1/7/2017,2017,3,7,2,350,100,-12.3,1504,0,100,5/8/2017,0,0,100
936,Gold Coast University,1/7/2017,2017,3,7,3,152,99.3,-18.3,3857,0,100,5/8/2017,0,0,100
936,Gold Coast University,1/7/2017,2017,3,7,ALL,936,99.9,-4.2,5674,0,100,5/8/2017,0,0,100
1217,Sunshine Coast University Private,1/7/2017,2017,3,7,1,93,94.6,19.2,65,1,98.5,5/8/2017,1,0,98.1
1217,Sunshine Coast University Private,1/7/2017,2017,3,7,2,125,96.8,33,73,2,97.3,5/8/2017,1,1,98
1217,Sunshine Coast University Private,1/7/2017,2017,3,7,3,95,97.9,239.3,108,2,98.1,5/8/2017,1,1,98.5
1217,Sunshine Coast University Private,1/7/2017,2017,3,7,ALL,313,96.5,56.5,246,5,98,5/8/2017,3,2,98.2
99999,Queensland,1/7/2017,2017,3,7,1,3892,98.4,-8.4,2952,18,99.4,5/8/2017,18,0,99.2
99999,Queensland,1/7/2017,2017,3,7,2,4683,97.1,-2.2,12680,99,99.2,5/8/2017,84,15,99.2
99999,Queensland,1/7/2017,2017,3,7,3,3083,98.6,6.3,33066,47,99.9,5/8/2017,36,11,99.9
99999,Queensland,1/7/2017,2017,3,7,ALL,11658,97.9,-2.4,48698,164,99.7,5/8/2017,138,26,99.7
1,Mater Adult,1/8/2017,2017,3,8,1,182,100,5.8,85,0,100,5/9/2017,0,0,100
1,Mater Adult,1/8/2017,2017,3,8,2,306,90.5,28.6,657,7,98.9,5/9/2017,7,0,98.7
1,Mater Adult,1/8/2017,2017,3,8,3,360,94.4,22.4,2902,0,100,5/9/2017,0,0,100
1,Mater Adult,1/8/2017,2017,3,8,ALL,848,94.2,20.5,3644,7,99.8,5/9/2017,7,0,99.8
3,Mater Mothers',1/8/2017,2017,3,8,1,15,100,-78.6,14,0,100,5/9/2017,0,0,100
3,Mater Mothers',1/8/2017,2017,3,8,2,62,100,-8.8,122,0,100,5/9/2017,0,0,100
3,Mater Mothers',1/8/2017,2017,3,8,3,62,100,34.8,257,0,100,5/9/2017,0,0,100
3,Mater Mothers',1/8/2017,2017,3,8,ALL,139,100,-24.5,393,0,100,5/9/2017,0,0,100
4,Prince Charles,1/8/2017,2017,3,8,1,92,100,-50.8,49,0,100,5/9/2017,0,0,100
4,Prince Charles,1/8/2017,2017,3,8,2,137,100,-19.9,279,0,100,5/9/2017,0,0,100
4,Prince Charles,1/8/2017,2017,3,8,3,195,100,21.9,919,0,100,5/9/2017,0,0,100
4,Prince Charles,1/8/2017,2017,3,8,ALL,424,100,-18.1,1247,0,100,5/9/2017,0,0,100
11,Princess Alexandra,1/8/2017,2017,3,8,1,553,100,-4,270,0,100,5/9/2017,0,0,100
11,Princess Alexandra,1/8/2017,2017,3,8,2,547,92.7,-8.4,1201,41,96.6,5/9/2017,26,15,97.4
11,Princess Alexandra,1/8/2017,2017,3,8,3,144,91.7,9.1,1423,25,98.2,5/9/2017,15,10,98.8
11,Princess Alexandra,1/8/2017,2017,3,8,ALL,1244,95.8,-4.7,2894,66,97.7,5/9/2017,41,25,98.4
15,Ipswich,1/8/2017,2017,3,8,1,98,100,-63.6,85,0,100,5/9/2017,0,0,100
15,Ipswich,1/8/2017,2017,3,8,2,214,100,19.6,560,0,100,5/9/2017,0,0,100
15,Ipswich,1/8/2017,2017,3,8,3,216,100,-20.6,1731,0,100,5/9/2017,0,0,100
15,Ipswich,1/8/2017,2017,3,8,ALL,528,100,-26.7,2376,0,100,5/9/2017,0,0,100
16,Redcliffe,1/8/2017,2017,3,8,1,144,91,-26.2,155,0,100,5/9/2017,0,0,100
16,Redcliffe,1/8/2017,2017,3,8,2,198,91.9,13.8,468,5,98.9,5/9/2017,5,0,98.7
16,Redcliffe,1/8/2017,2017,3,8,3,74,97.3,-16.9,893,1,99.9,5/9/2017,0,1,100
16,Redcliffe,1/8/2017,2017,3,8,ALL,416,92.5,-9.2,1516,6,99.6,5/9/2017,5,1,99.6
22,Queen Elizabeth II,1/8/2017,2017,3,8,1,140,97.9,0.7,137,0,100,5/9/2017,0,0,100
22,Queen Elizabeth II,1/8/2017,2017,3,8,2,183,96.2,1.1,540,2,99.6,5/9/2017,2,0,99.6
22,Queen Elizabeth II,1/8/2017,2017,3,8,3,156,100,6.8,1568,0,100,5/9/2017,0,0,100
22,Queen Elizabeth II,1/8/2017,2017,3,8,ALL,479,97.9,2.8,2245,2,99.9,5/9/2017,2,0,99.9
28,Redland,1/8/2017,2017,3,8,1,35,100,-23.9,35,0,100,5/9/2017,0,0,100
28,Redland,1/8/2017,2017,3,8,2,104,100,11.8,149,0,100,5/9/2017,0,0,100
28,Redland,1/8/2017,2017,3,8,3,63,100,1.6,150,0,100,5/9/2017,0,0,100
28,Redland,1/8/2017,2017,3,8,ALL,202,100,0.5,334,0,100,5/9/2017,0,0,100
29,Logan,1/8/2017,2017,3,8,1,44,100,-64.2,60,0,100,5/9/2017,0,0,100
29,Logan,1/8/2017,2017,3,8,2,93,96.8,-62.5,468,6,98.7,5/9/2017,6,0,98.6
29,Logan,1/8/2017,2017,3,8,3,88,90.9,-37.6,2088,18,99.1,5/9/2017,13,5,99.3
29,Logan,1/8/2017,2017,3,8,ALL,225,95.1,-56.1,2616,24,99.1,5/9/2017,19,5,99.2
30,Caboolture,1/8/2017,2017,3,8,1,57,100,-26,49,0,100,5/9/2017,0,0,100
30,Caboolture,1/8/2017,2017,3,8,2,47,100,-23,166,0,100,5/9/2017,0,0,100
30,Caboolture,1/8/2017,2017,3,8,3,71,100,61.4,444,0,100,5/9/2017,0,0,100
30,Caboolture,1/8/2017,2017,3,8,ALL,175,100,-3.8,659,0,100,5/9/2017,0,0,100
32,Sunshine Coast University,1/8/2017,2017,3,8,1,117,89.7,0,126,2,98.4,5/9/2017,2,0,97.9
32,Sunshine Coast University,1/8/2017,2017,3,8,2,129,93,0,496,8,98.4,5/9/2017,8,0,98
32,Sunshine Coast University,1/8/2017,2017,3,8,3,89,95.5,0,845,2,99.8,5/9/2017,2,0,99.7
32,Sunshine Coast University,1/8/2017,2017,3,8,ALL,335,92.5,0,1467,12,99.2,5/9/2017,12,0,99
41,Beaudesert,1/8/2017,2017,3,8,1,0,0,-100,1,0,100,5/9/2017,0,0,100
41,Beaudesert,1/8/2017,2017,3,8,2,3,100,-40,3,0,100,5/9/2017,0,0,100
41,Beaudesert,1/8/2017,2017,3,8,3,15,100,66.7,28,0,100,5/9/2017,0,0,100
41,Beaudesert,1/8/2017,2017,3,8,ALL,18,100,5.9,32,0,100,5/9/2017,0,0,100
43,Caloundra,1/8/2017,2017,3,8,1,5,80,-50,3,0,100,5/9/2017,0,0,100
43,Caloundra,1/8/2017,2017,3,8,2,120,98.3,34.8,98,3,96.9,5/9/2017,3,0,96.2
43,Caloundra,1/8/2017,2017,3,8,3,2,100,-89.5,442,0,100,5/9/2017,0,0,100
43,Caloundra,1/8/2017,2017,3,8,ALL,127,97.6,7.6,543,3,99.4,5/9/2017,3,0,99.4
49,Nambour,1/8/2017,2017,3,8,1,10,100,-95.4,13,1,92.3,5/9/2017,1,0,91.7
49,Nambour,1/8/2017,2017,3,8,2,48,97.9,-79.7,120,0,100,5/9/2017,0,0,100
49,Nambour,1/8/2017,2017,3,8,3,9,100,-93.3,60,0,100,5/9/2017,0,0,100
49,Nambour,1/8/2017,2017,3,8,ALL,67,98.5,-88.6,193,1,99.5,5/9/2017,1,0,99.4
